JAN_CD,SYOHIN_NM,0,1,2,DAIBUNRUI_CD,DAIBUNRUI_NM,CHUBUNRUI_CD,CHUBUNRUI_NM,SHOBUNRUI_CD,SHOBUNRUI_NM,SAIBUNRUI_CD,SAIBUNRUI_NM
4968102025672,フィリピン産くだもの日和バナナ,2.3009474,1.7029465,1.846152,800000.0,生鮮・惣菜,840000.0,果物,840100.0,生鮮果物,840114.0,バナナ
4968102102274,自然王国　甘熟王,2.323112,1.7227235,1.8549825,800000.0,生鮮・惣菜,840000.0,果物,840100.0,生鮮果物,840114.0,バナナ
4970020063926,オハヨー乳業　新鮮卵のこんがり焼きプリン６８ｇ×４,-5.1165032,-1.7003784,21.819872,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4970020170037,オハヨー乳業　ジャージー牛乳プリンミルク　１０５ｇ,-3.006057,-0.17318654,21.573065,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4970020170044,オハヨー乳業ジャージー牛乳プリンカフェラテ１１５ｇ,-2.5860164,-0.008810434,21.500072,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4970030033667,あづま　伊勢志摩あおさのりたれ納豆　４０ｇ×３,20.188526,15.177919,-1.115822,100000.0,食　品,110000.0,加工食品,111800.0,水物,111807.0,納豆
4970030203121,おいしい納豆,19.885134,17.410892,0.14474547,100000.0,食　品,110000.0,加工食品,111800.0,水物,111807.0,納豆
4970030334627,あづま　国産中粒納豆　４０ｇ×３,19.565529,18.151196,-0.49450332,100000.0,食　品,110000.0,加工食品,111800.0,水物,111807.0,納豆
4970077101138,オタフク　お好みソース　ＦＢ　５００ｇ,1.7689683,-12.340321,-5.5606055,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110129.0,ソース
4970111272275,熊野古道天然水　５００ｍｌ,-19.836517,-15.818866,-4.1963944,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140317.0,水
4970240101521,くらしWelcia　箱なしエコティッシュの大容量　２００組６P,-3.8271055,1.1724784,-22.919104,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212301.0,ティッシュペーパー
4970240101545,くらしWelcia　箱なしエコティッシュのレギュラー　１５０組５Ｐ,-3.698021,1.1551613,-22.596878,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212301.0,ティッシュペーパー
4970240114835,ウエルフラワー（Ｉ）１２ＲＷ　３０ｍ,-1.0532904,-0.07796202,-25.55296,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212307.0,トイレットペーパー
4970240114842,ウエルフラワー（Ｉ）１２ＳＲ　６０ｍ,-1.223948,-0.6252158,-24.859388,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212307.0,トイレットペーパー
4970240162522,ウエルシアスーパーキッチンタオル　４Ｒ７５Ｃ,-0.8475835,-2.1202788,-21.610294,200000.0,日用品,240000.0,家庭用品,240400.0,台所用品,240413.0,キッチンペーパー
4970290010941,いかるが　牧場っ娘　１０００ｍｌ,-25.87094,5.710012,5.069274,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140401.0,牛乳
4970290033742,いかるが牛乳　低脂肪乳　１０００ｍｌ,-25.480541,5.9022436,6.3988056,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140401.0,牛乳
4970311023219,こんがりスナック青森にんにくわさびビーフ　４０ｇ,6.1776705,13.000562,-12.97164,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
4970311047499,秋田いなふく米菓　秋田味噌せんべい　４３ｇ,1.3220198,19.643509,-3.629132,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4970765151254,からだWelcia　とまらないアーモンド小魚　７０ｇ,0.21578774,7.449355,-5.941375,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130399.0,珍味不明
4970765151261,からだウエルシアとまらないＡ小魚　２４０ｇ,0.21057779,7.4420037,-5.9358325,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130399.0,珍味不明
4970883010976,阿蘇製薬　ＨＰ救急バンＭサイズ　１００枚,-9.851408,-2.4229355,-6.825508,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212609.0,救急絆創膏
4970985050252,キャベツ野菜ＭＩＸ,7.428752,-8.882728,-11.752886,800000.0,生鮮・惣菜,830000.0,生鮮野菜,839900.0,生鮮野菜不明,839999.0,生鮮野菜不明
4970985060671,５種類のたっぷり野菜ＭＩＸ,7.557626,-8.7351885,-11.860625,800000.0,生鮮・惣菜,830000.0,生鮮野菜,839900.0,生鮮野菜不明,839999.0,生鮮野菜不明
4970985062453,１２品目のごちそうサラダ,9.7238455,-7.1504984,-12.359567,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4971128105822,赤城食品　洋食屋さんのトップスパゲティ　１ｋｇ,19.495804,-12.200511,1.3611932,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111209.0,スパゲッティ
4971436603331,ふれあいたまご白１０個,6.0622115,9.537016,-22.808462,800000.0,生鮮・惣菜,860000.0,卵,860100.0,鶏卵,860101.0,鶏卵
4971436603584,てるたま　白１０個,6.175878,9.489388,-22.424875,800000.0,生鮮・惣菜,860000.0,卵,860100.0,鶏卵,860101.0,鶏卵
4971436605229,イセ食品　てるたま白１０＋２個増量,5.88334,9.488851,-21.786415,800000.0,生鮮・惣菜,860000.0,卵,860100.0,鶏卵,860101.0,鶏卵
4971633002852,エルモア　ピコティシュー　１６０Ｗ×５Ｐ,-3.2670135,0.22543854,-23.591213,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212301.0,ティッシュペーパー
4971633003767,カミ商事　エルモア　ティシュー　２００Ｗ　５箱,-2.7472527,0.795032,-22.795977,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212301.0,ティッシュペーパー
4971633712591,ウエルシア　尿とりＰ　パワフル　３０枚,-7.131079,2.1516078,-16.35464,200000.0,日用品,210000.0,日用雑貨,212400.0,介護用品・用具,212401.0,大人用オムツ
4971666404296,グリコ　スポロン　１００ｍｌ×４本,-20.46507,-4.6711206,5.4756923,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140407.0,乳酸菌飲料
4971666407976,グリコ　マイルド　カフェオーレ　３００ｍｌ,-15.911354,2.4327893,-3.1475487,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4971666409581,グリコ　プッチンプリン　７０ｇ×３,-5.4866567,-1.8382206,21.06882,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4971666409710,グリコ　マイルド・カフェオーレ　１８０ｍｌ,-15.987466,2.4530623,-3.1536758,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4971666410129,グリコ　赤りんご青りんご　２７０ｍｌ,-6.5947404,-6.459807,3.0089533,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140201.0,果汁１００％飲料
4971666410136,グリコ　スイートオレンジ＆温州みかん　２７０ｍｌ,-6.682933,-7.9454737,3.4063084,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140201.0,果汁１００％飲料
4971666410174,グリコ　アーモンド効果　２００ｍｌ,-21.86362,3.1506166,-0.7590298,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4971666411270,グリコ　とろ～りクリームｏｎプリン　２１０ｇ,-4.467096,0.74508125,21.565683,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4971666411331,グリコ　ＢｉｆｉＸヨーグルト脂肪ゼロ　３７５ｇ,-21.365154,1.6440846,14.588765,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4971666488234,グリコ　アーモンド効果３種のナッツ　２００ｍｌ,-21.875727,3.150256,-0.76842695,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4971666488623,グリコ　アーモンド効果　砂糖不使用　２００ｍｌ,-21.923262,3.1398025,-0.6272164,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4971666488630,グリコ　アーモンド効果　砂糖不使用　１Ｌ,-21.925934,3.1261022,-0.31296685,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4971666489651,グリコ　マイルドカフェオーレ　５００ｍｌ,-16.090616,2.4556537,-3.183348,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4971666489873,江崎グリコ　野菜＆くだもの　２７０ｍｌ,-9.496208,-6.515241,13.748182,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140209.0,野菜ジュース
4971666511406,Ｂｉｆｉｘヨーグルトほんのり甘い脂肪０　１４０ｇ,-19.071508,1.8894448,13.792884,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4971666511567,江崎グリコ　アーモンドミルクカフェオーレ１８０ｍｌ,-21.534025,3.211345,-2.0432923,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4971710315608,メンズソフティモ　トニックＳＰ　替　４００ｍｌ,-12.578246,-1.6669315,-14.188001,200000.0,日用品,230000.0,化粧品,232500.0,インバスヘアケア,232501.0,シャンプー
4971710393200,サンカット　パーフェクトＵＶ　ジェル　１００ｇ,-12.513043,-13.55973,-10.313976,200000.0,日用品,230000.0,化粧品,232300.0,ボディケア化粧品,232307.0,ＵＶケア
4971710522433,サンカット　プロテクトＵＶ　スプレー　６０ｇ,-11.48875,-13.845306,-10.060006,200000.0,日用品,230000.0,化粧品,232300.0,ボディケア化粧品,232307.0,ＵＶケア
4971710799705,ＳＦＴ　ヒアルロンサンＣＬウォッシュ　１９０ｇ,-13.273616,-9.282442,-13.958565,200000.0,日用品,230000.0,化粧品,232100.0,基礎化粧品,232103.0,メイク落とし
4971749110304,菓道　キャベツ太郎　１４ｇ,4.8710933,11.728815,-4.339023,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
4971749110335,菓道　蒲焼さん太郎　１枚,4.6997094,11.319127,-4.5250564,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130303.0,水産珍味
4971749110526,菓道　ＢＩＧカツソース味　１枚,4.6980805,11.408688,-4.334402,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130303.0,水産珍味
4971749111035,菓道　カステラドーナツ　５個,3.0482678,10.180407,6.981726,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4971777022365,ルナ　バニラヨーグルト　１００ｇ×３,-17.931433,3.5035803,14.530225,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4971825016582,デオナチュレ　ソフトストーンＷ　２０ｇ,-10.337639,-14.181518,-9.581235,200000.0,日用品,230000.0,化粧品,232300.0,ボディケア化粧品,232313.0,制汗防臭剤
4971902071299,ウエルシア　部分入れ歯洗浄　１２０Ｔ,-7.877568,-2.33483,-12.341642,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212111.0,義歯用品
4971958012277,カンエツ　あく抜き不要おいしいこんにゃく,6.465971,-2.9055872,-10.918882,100000.0,食　品,110000.0,加工食品,111800.0,水物,111803.0,コンニャク
4971958022481,カンエツ　あく抜き不要おいしいしらたき　１,6.46491,-2.9137359,-10.916013,100000.0,食　品,110000.0,加工食品,111800.0,水物,111803.0,コンニャク
4972050013865,小岩井乳業　ｉＭＵＳＥドリンクヨーグルト　１１５ｇ,-18.406454,-2.3989096,9.040444,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4972050151741,小岩井　生乳１００％ヨーグルト　４００ｇ,-20.142385,3.0620835,14.092981,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4972208610021,香月堂　厚切バウムクーヘンＲＮ　９個,0.43203405,11.581566,10.71534,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4972356200730,カネカ　朝飯めかぶ　４０ｇ×３,6.210409,-3.8877745,-8.056715,100000.0,食　品,110000.0,加工食品,112100.0,加工水産,112105.0,わかめ
4972776946959,黒霧島　芋　２５度　乙　チューパック　１．８Ｌ,-5.001716,-16.374432,7.848322,100000.0,食　品,140000.0,飲料・酒類,140600.0,アルコール飲料,140623.0,焼酎（乙類）
4973227411835,フレッシュ　フロスピック　５０本,-3.244094,10.452471,-20.087542,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212109.0,デンタル用品
4973227417356,ＦＲＥＳＨ　フロスピック　１００本,-3.4486592,10.240357,-20.47139,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212109.0,デンタル用品
4973283808297,ﾌﾟﾚｼﾞｬﾌﾞﾙﾃｲｯｼｭ200組x7個,-3.1609623,1.2178888,-22.692322,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212301.0,ティッシュペーパー
4973360564511,サトウのごはん　新潟コシヒカリ３食セット　６００ｇ,6.6860733,-13.917979,2.130171,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110511.0,米飯加工品
4973360566850,サトウのごはん　銀シャリ　５食Ｐ　２００ｇ×５,6.706641,-13.906633,2.1036217,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110511.0,米飯加工品
4973484036932,スイートファクトリー　ふんわり牛乳カステラ　１個,-0.338741,2.9388316,16.819548,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4973484037014,スイートファクトリー　バナナミルクかすてら　１個,-3.354252,2.4439108,13.853109,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4973484037236,スイートファクトリー　しっとりかすていら　１個,-0.41241986,2.7658486,16.83803,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4973918165238,創味　シャンタン　粉末タイプ　５０ｇ,5.5604453,-15.006911,-6.2097507,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110149.0,中華調味料
4974168102141,相模屋　なめらか木綿　１５０ｇ×３Ｐ,10.759792,-15.514424,14.356425,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4974168109058,相模屋　国産大豆絹,10.007005,-15.373532,14.308009,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4974168200014,相模屋　ふっくら油あげ　５枚,7.6912746,-2.539747,-15.046554,100000.0,食　品,110000.0,加工食品,111800.0,水物,111805.0,油揚げ
4974168201004,相模屋　焼いておいしい半熟絹厚揚げ　２枚,7.7246933,-1.8082956,-15.151436,100000.0,食　品,110000.0,加工食品,111800.0,水物,111897.0,その他水物
4974168300370,相模屋　谷川絹生揚　２枚,7.6780963,-1.8676927,-15.057394,100000.0,食　品,110000.0,加工食品,111800.0,水物,111897.0,その他水物
4974168300424,相模屋　やわらか厚あげ　４コ,7.689778,-1.8963157,-14.936693,100000.0,食　品,110000.0,加工食品,111800.0,水物,111897.0,その他水物
4974581001625,すき家　牛丼の具　７０ｇ×３,15.149655,-11.176338,-2.8652534,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110707.0,冷凍調理
4975566800219,ウエルフラワー１２Ｒダブル　３０ｍ,-1.3319263,-0.89362514,-25.083208,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212307.0,トイレットペーパー
4975566800226,ウエルフラワー１２Ｒシングル　６０ｍ,-0.9373372,-0.3917214,-25.001724,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212307.0,トイレットペーパー
4975566800233,イマージュ１８ロールダブル　３０ｍ,-0.7595813,-0.9308477,-25.402494,200000.0,日用品,210000.0,日用雑貨,212300.0,衛生紙用品・用具,212307.0,トイレットペーパー
